STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TENURE,Job tenure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2019,,0.706,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2018,,0.704,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2017,,0.711,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2021,,3.42,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2020,,3.477,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2019,,3.51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2018,,3.465,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2017,,3.429,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2016,,3.524,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2015,,3.456,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2022,,0.055,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2021,,0.053,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2020,,0.047,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2019,,0.051,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2018,,0.046,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,0.049,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2016,,0.043,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,0.046,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,6.939,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,6.776,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2022,,6.492,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2021,,6.413,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.614,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.968,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CYP,Cyprus,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2018,,6.93,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2023,,6.442,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2022,,6.466,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2021,,6.515,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.41,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2018,,6.415,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,6.39,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BRA,Brazil,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,6.343,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,0.049,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2023,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2022,,0.044,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2021,,0.044,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2020,,0.049,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2019,,0.049,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2018,,0.048,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,0.046,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2017,,1.85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2016,,1.836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2023,,2.165,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2022,,2.228,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2021,,2.287,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2020,,2.234,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2019,,1.852,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2022,,0.283,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2021,,0.285,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2020,,0.304,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2019,,0.298,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2018,,0.294,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2017,,0.294,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2016,,0.294,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,NLD,Netherlands,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2015,,0.288,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,6.638,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,6.579,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2022,,6.594,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2021,,6.572,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.666,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.897,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,LTU,Lithuania,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2018,,6.74,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,6.691,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,6.756,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2022,,6.719,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2021,,6.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.693,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.705,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CHE,Switzerland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2018,,6.672,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2021,,6.615,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.566,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.935,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2018,,6.786,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,6.765,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,6.754,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,6.592,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,6.729,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,6.885,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,6.954,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.57,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.641,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2022,,0.705,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2021,,0.694,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2020,,0.702,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2019,,0.699,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2018,,0.69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2017,,0.699,,A,Normal value,0,Units,1,One
